"","Population","Area","Children","Age","Income","Marital","Gender","Churn","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Contract","Port_modem","Tablet","InternetService","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","PaymentMethod","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_response","Timely_fixes","Timely_replacements","Reliability","Options","Respectful","Courteous","Active_listening"
"11",5059,"Urban",1,25,36229.21,"Never Married","Female","0",9.447065309,9,2,0,"0","One year","1","1","DSL","1","1","1","0","1","0","0","0","1","Electronic Check",7.161561527,140.00128,1340.930156,"5","6","4","2","5","3","3","3"
"12",2123,"Suburban",1,72,50336.5,"Divorced","Male","0",7.972937227,10,1,1,"0","Two Year","1","0","Fiber Optic","1","0","0","1","1","0","0","0","0","Electronic Check",16.04202196,147.473844,1530.10769,"3","4","3","6","4","4","6","2"
"13",1164,"Urban",3,21,38211.37,"Divorced","Female","0",11.42906608,12,1,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","1","1","0","1","0","1","Mailed Check",9.179779682,172.457857,1310.137419,"5","2","3","3","3","5","4","4"
"14",6699,"Suburban",4,32,24090.62,"Never Married","Male","0",8.255565152,13,0,0,"0","Two Year","1","1","Fiber Optic","1","1","0","0","0","1","0","1","1","Electronic Check",18.55959629,192.456745,2016.710031,"3","3","3","3","4","3","3","4"
"15",2589,"Suburban",2,84,76430.83,"Married","Female","0",12.43563329,14,0,1,"0","Month-to-month","0","1","None","1","0","0","0","0","1","0","0","1","Electronic Check",11.56938439,92.488023,897.9716153,"3","3","4","3","5","3","3","4"
"16",456,"Suburban",1,59,38391.55,"Never Married","Female","0",4.210347704,8,0,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","0","1","0","1","0","1","Electronic Check",5.486534225,149.962093,727.3731845,"4","4","4","3","4","2","5","4"
"17",4969,"Suburban",1,58,62359.91,"Separated","Female","0",10.91594785,11,1,1,"0","One year","0","0","DSL","1","0","0","0","1","0","1","0","0","Mailed Check",13.98666226,129.962093,1840.628269,"3","4","3","6","3","4","5","3"
"18",3093,"Suburban",1,26,55319.23,"Never Married","Female","0",8.386280619,12,1,0,"0","One year","0","1","DSL","1","0","1","1","0","1","0","1","1","Mailed Check",2.871017037,164.964681,1086.990308,"5","5","4","4","3","4","4","4"
"19",2765,"Urban",1,25,81831.49,"Widowed","Male","0",9.565924291,10,3,0,"0","Month-to-month","1","0","Fiber Optic","1","1","0","0","1","1","1","0","0","Electronic Check",2.344875382,194.976769,704.7540406,"3","4","3","2","3","4","2","4"
"20",4938,"Rural",1,81,69965.65,"Widowed","Male","0",6.081975067,15,0,0,"0","Month-to-month","0","1","None","1","0","0","0","1","0","0","0","0","Mailed Check",12.25062113,92.5018,1095.950634,"5","5","5","3","4","3","2","5"
"21",1851,"Urban",2,63,45634.2,"Never Married","Male","0",9.470419821,14,1,0,"0","Two Year","1","0","DSL","1","1","0","1","1","0","1","0","0","Bank Transfer(automatic)",7.916533093,184.963371,1570.641337,"3","4","3","3","4","4","4","3"
"22",7801,"Urban",0,48,52636.6,"Separated","Male","0",7.903964267,17,0,1,"0","Month-to-month","1","1","DSL","1","1","1","0","0","0","1","0","0","Electronic Check",12.24190682,152.462354,1808.730555,"3","1","2","2","5","2","2","1"
"23",5760,"Suburban",3,54,47507.3,"Married","Female","0",4.368120492,9,0,0,"0","Two Year","1","0","Fiber Optic","1","0","0","1","0","0","0","0","1","Bank Transfer(automatic)",7.980015371,134.950905,822.6771666,"2","3","3","3","5","2","2","3"
"24",14557,"Rural",0,20,79167.77,"Divorced","Male","0",14.89762162,17,0,0,"0","Month-to-month","0","1","Fiber Optic","1","0","1","0","1","0","0","0","1","Credit Card (automatic)",9.677739656,127.495766,1129.549713,"3","4","3","4","5","4","3","3"
"25",2863,"Urban",4,71,45323.86,"Divorced","Male","0",8.265002035,10,1,0,"0","Month-to-month","0","1","DSL","1","0","1","0","1","1","0","0","1","Credit Card (automatic)",14.34766616,120.004928,1885.939118,"4","4","3","3","4","3","2","5"
"26",1206,"Suburban",2,32,71596.14,"Divorced","Female","0",8.6026551,11,0,0,"0","One year","1","0","Fiber Optic","1","1","1","1","1","1","0","0","0","Bank Transfer(automatic)",2.257358355,195.006206,631.7435653,"5","3","5","5","3","3","5","2"
"27",1049,"Suburban",3,67,19657.14,"Widowed","Male","0",14.6040829,12,3,0,"1","Month-to-month","0","0","None","1","0","0","1","0","1","0","0","1","Bank Transfer(automatic)",4.650578623,114.983787,593.8572264,"3","3","2","2","5","4","2","3"
"28",319,"Urban",0,61,19815.63,"Never Married","Female","0",11.59313893,13,0,2,"0","One year","1","1","Fiber Optic","1","0","0","1","0","0","0","0","1","Bank Transfer(automatic)",4.151256695,134.950905,393.6524652,"3","2","3","4","3","4","5","4"
"29",17600,"Rural",5,80,103311.26,"Never Married","Male","0",9.394961367,15,1,0,"0","Month-to-month","0","0","Fiber Optic","1","0","1","1","1","1","0","0","1","Mailed Check",20.31163945,162.500692,2056.386979,"5","4","4","3","4","4","5","5"
"30",4038,"Urban",1,32,43466.35,"Never Married","Male","0",13.79409442,10,1,0,"0","One year","0","0","Fiber Optic","1","1","0","0","1","0","1","0","1","Bank Transfer(automatic)",11.13472066,182.467607,1397.701335,"3","4","4","4","3","4","2","3"
"31",19904,"Rural",2,25,49158.49,"Separated","Male","0",10.24782033,9,1,0,"0","Two Year","0","0","Fiber Optic","1","0","0","1","0","0","0","1","1","Electronic Check",17.22596021,169.937833,1886.531937,"4","4","3","4","3","3","3","4"
"32",41733,"Urban",1,47,55861.19,"Divorced","Male","0",15.68043093,16,1,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","0","0","0","1","0","1","Bank Transfer(automatic)",5.197446331,137.439154,704.9375603,"4","4","4","4","3","3","4","3"
"33",257,"Urban",1,40,65064.31,"Widowed","Male","0",7.56618217,9,0,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","0","0","0","0","0","1","Bank Transfer(automatic)",17.88002366,112.455141,1606.489936,"3","3","3","3","3","3","3","4"
"34",20327,"Urban",0,56,35499.06,"Divorced","Female","0",7.146124361,13,3,0,"1","Month-to-month","0","0","Fiber Optic","1","0","1","1","0","0","1","0","0","Credit Card (automatic)",23.34617699,162.452604,2253.85247,"6","5","4","4","4","3","5","3"
"35",69,"Urban",6,24,26282.4,"Married","Female","0",9.807530479,10,1,0,"1","One year","1","1","DSL","1","1","0","0","1","0","0","0","1","Mailed Check",6.311709178,137.483594,1353.29384,"5","5","4","3","3","3","3","3"
"36",1130,"Urban",2,79,51237.28,"Divorced","Female","0",10.61217014,12,3,0,"0","Two Year","0","1","Fiber Optic","1","1","0","1","1","0","1","1","1","Electronic Check",12.58298231,275.133571,1701.457566,"4","5","4","4","1","4","4","4"
"37",37711,"Rural",4,28,21172.49,"Divorced","Female","0",16.54443477,13,1,0,"1","Two Year","0","0","DSL","1","1","0","1","0","0","0","0","1","Credit Card (automatic)",22.37815032,147.456419,2603.903672,"5","4","5","2","3","4","4","3"
"38",8028,"Suburban",1,65,36478.21,"Widowed","Male","0",7.251198724,14,2,0,"1","Month-to-month","0","1","None","1","0","0","1","0","1","0","0","1","Mailed Check",10.04672315,114.983787,980.9935923,"2","2","3","4","3","3","4","4"
"39",31859,"Urban",3,35,54533.63,"Divorced","Female","0",8.943293567,15,2,1,"0","Month-to-month","1","1","None","1","0","0","0","1","0","1","1","1","Bank Transfer(automatic)",8.156552837,187.656013,1347.869205,"4","4","4","3","4","3","3","4"
"40",16101,"Suburban",2,31,37103.18,"Separated","Female","0",12.57884215,9,3,1,"0","Two Year","1","0","None","1","1","0","0","1","0","1","0","0","Credit Card (automatic)",7.992791229,149.991327,1127.267848,"2","2","3","5","5","1","2","2"
"41",821,"Urban",0,52,36240.81,"Separated","Male","0",9.173739977,14,0,1,"0","Two Year","1","1","DSL","1","0","1","0","1","1","0","0","0","Electronic Check",4.171044392,120.004928,991.2441024,"4","4","5","3","3","4","4","5"
"42",5529,"Rural",8,66,12995.68,"Divorced","Female","0",11.36323648,12,1,1,"0","Month-to-month","1","0","Fiber Optic","1","0","0","0","0","1","0","1","1","Mailed Check",2.730250735,159.951231,577.1157824,"3","3","3","6","3","6","5","4"
"43",610,"Suburban",2,59,76567.85,"Separated","Male","0",5.258274954,8,1,0,"0","Month-to-month","1","0","Fiber Optic","1","0","0","0","0","0","0","0","1","Bank Transfer(automatic)",9.482919033,112.455141,886.9398744,"4","5","4","4","4","4","5","4"
"44",34,"Rural",1,46,30663.52,"Married","Male","0",7.157580014,12,0,0,"0","Two Year","0","0","Fiber Optic","1","1","0","1","1","0","0","0","1","Electronic Check",8.447988841,179.979358,1065.06443,"4","3","4","4","5","2","3","3"
"45",3199,"Suburban",3,70,122957.19,"Married","Male","0",2.120350511,17,0,0,"0","One year","1","1","Fiber Optic","1","1","0","1","0","0","0","1","1","Bank Transfer(automatic)",6.365998533,202.443347,951.886985,"3","3","3","4","3","4","3","2"
"46",2396,"Suburban",3,69,50252.79,"Never Married","Male","0",11.30748265,15,0,2,"0","Month-to-month","0","1","Fiber Optic","1","0","0","1","1","0","0","1","0","Bank Transfer(automatic)",3.303030246,182.460772,717.3876564,"4","4","4","5","2","4","4","4"
"47",12914,"Urban",3,31,19800.81,"Divorced","Male","0",10.31551212,11,2,1,"0","One year","0","1","DSL","1","0","0","0","1","0","0","1","0","Credit Card (automatic)",5.15825129,139.965008,1313.492851,"5","5","5","4","2","3","4","3"
"48",98,"Suburban",1,49,23204.98,"Divorced","Male","0",10.18046877,10,2,0,"0","Two Year","0","0","DSL","0","0","0","0","0","1","0","0","1","Electronic Check",15.85983755,104.964303,1829.270014,"5","4","5","2","4","5","4","3"
"49",15715,"Urban",1,41,33858.66,"Divorced","Male","0",10.50187888,13,0,0,"1","Month-to-month","0","1","Fiber Optic","1","0","1","1","0","0","1","0","0","Mailed Check",5.905906389,162.452604,951.8524406,"5","5","4","3","5","4","4","4"
"50",3834,"Urban",4,55,49421.69,"Separated","Male","0",10.29380879,12,3,0,"0","One year","1","0","Fiber Optic","1","1","1","1","1","0","0","1","1","Electronic Check",18.91276578,217.483972,2220.255405,"4","4","3","5","4","3","3","4"
"51",19556,"Urban",1,46,11061.05,"Married","Female","0",8.512650562,11,2,1,"0","Two Year","1","0","Fiber Optic","1","0","0","0","0","1","1","1","0","Mailed Check",14.25617986,220.118516,1669.202417,"3","4","4","4","2","5","3","4"
"52",86926,"Rural",1,39,20624.31,"Divorced","Male","0",6.985590245,9,2,1,"1","Two Year","0","1","Fiber Optic","1","0","1","1","0","1","1","0","1","Electronic Check",5.969967132,174.961766,967.9819136,"4","5","4","4","3","3","3","5"
"53",15033,"Suburban",0,83,46154.17,"Never Married","Male","0",10.44249511,13,1,0,"0","One year","1","0","None","1","0","1","1","1","1","0","0","0","Credit Card (automatic)",14.85781115,130.024412,1445.752781,"3","4","4","1","3","4","4","4"
"54",2081,"Suburban",1,46,28022.56,"Divorced","Female","0",8.996933306,11,0,1,"0","Two Year","1","0","Fiber Optic","1","0","0","0","0","1","0","1","0","Electronic Check",12.63074989,159.951231,1238.421347,"4","5","5","2","3","5","4","5"
"55",3410,"Suburban",1,73,35478.4,"Married","Female","0",7.602570192,7,2,0,"0","Month-to-month","1","0","Fiber Optic","1","0","0","0","0","1","1","0","1","Mailed Check",8.4944392,149.948316,847.110799,"4","3","2","3","5","2","4","2"
"56",1917,"Rural",3,58,87537.25,"Divorced","Male","0",9.591529444,14,0,1,"0","Two Year","1","1","DSL","1","1","0","0","0","1","0","0","0","Electronic Check",12.07358377,137.469817,1623.045026,"2","3","3","4","2","4","3","5"
"57",3066,"Suburban",0,38,49277.48,"Widowed","Female","0",12.81260566,10,1,0,"0","One year","0","0","Fiber Optic","1","1","1","0","0","0","1","0","1","Electronic Check",19.48900163,172.462354,1974.780054,"4","4","4","5","2","4","4","3"
"58",207,"Rural",2,44,14928.96,"Widowed","Male","0",17.56798903,14,2,0,"0","One year","1","0","Fiber Optic","1","0","0","1","1","0","0","0","0","Electronic Check",7.34059599,147.473844,939.7181324,"3","4","4","2","4","3","2","3"
"59",99,"Suburban",1,58,87535.71,"Divorced","Male","0",8.54892416,15,0,1,"0","Two Year","1","0","DSL","1","0","1","0","0","0","1","0","0","Mailed Check",8.850426839,119.95684,1456.887443,"3","2","3","3","4","2","3","3"
"60",933,"Urban",4,34,11856.81,"Separated","Female","0",13.9077275,14,1,0,"0","One year","0","0","None","1","1","0","1","1","1","0","1","1","Mailed Check",2.976033785,194.999168,830.1193011,"3","2","3","3","4","4","3","4"
"61",4991,"Rural",0,87,27326.79,"Widowed","Nonbinary","0",7.905333122,14,1,0,"0","Two Year","1","0","Fiber Optic","1","0","1","1","1","0","1","0","1","Credit Card (automatic)",5.522376826,174.975543,737.8564608,"3","4","2","3","4","4","4","4"
"62",530,"Urban",7,23,46871.21,"Divorced","Male","0",8.941553742,10,0,0,"0","One year","1","0","DSL","1","0","0","1","1","1","0","0","1","Mailed Check",17.24924155,139.983006,2392.203409,"5","4","5","5","1","6","5","5"
"63",10482,"Urban",2,81,90977.74,"Widowed","Female","0",10.76051016,10,3,0,"0","Two Year","1","1","DSL","1","1","0","1","0","0","0","0","0","Mailed Check",3.521499924,147.456419,823.4933243,"4","4","2","2","4","3","3","4"
"64",3151,"Suburban",8,78,135727.71,"Separated","Male","0",11.05420024,14,0,0,"0","Month-to-month","0","0","DSL","1","0","1","0","1","0","0","0","1","Mailed Check",8.08137067,107.495766,1468.357421,"3","3","3","3","5","2","4","3"
"65",241,"Suburban",1,70,51721.64,"Never Married","Female","0",10.05388383,12,2,0,"0","One year","1","0","None","1","0","0","0","0","0","0","0","0","Bank Transfer(automatic)",5.587484456,79.978861,418.6206885,"4","3","1","2","5","3","4","3"
"66",2649,"Urban",0,46,33504.8,"Divorced","Female","0",8.957297136,14,1,0,"0","One year","0","0","DSL","1","0","0","0","0","0","1","0","1","Bank Transfer(automatic)",1.408375942,117.439154,733.4036934,"4","4","5","4","5","4","4","3"
"67",6658,"Urban",0,33,31065.17,"Never Married","Female","0",14.89835355,9,2,1,"0","Month-to-month","0","0","Fiber Optic","1","0","1","1","0","1","1","0","0","Electronic Check",10.25635754,174.961766,1261.032763,"4","3","4","4","3","3","5","4"
"68",2394,"Urban",1,34,35988.24,"Separated","Female","0",11.741245,9,0,0,"0","One year","0","1","None","1","0","1","1","0","0","0","1","0","Bank Transfer(automatic)",15.87685513,139.979239,1708.614019,"5","5","5","6","2","5","6","5"
"69",315,"Suburban",1,82,27959.34,"Separated","Male","0",7.130431693,5,1,0,"0","Month-to-month","0","1","Fiber Optic","1","0","0","0","0","0","1","0","1","Bank Transfer(automatic)",3.756359276,137.439154,472.1057019,"2","2","3","5","3","1","2","3"
"70",90517,"Suburban",3,83,44223.58,"Widowed","Female","0",7.352533505,15,2,0,"0","Month-to-month","1","0","None","1","0","0","1","0","0","1","0","0","Electronic Check",14.17192333,127.458638,1430.761492,"2","3","1","3","3","1","4","3"
"71",239,"Suburban",0,20,33343.73,"Widowed","Male","0",11.38860234,14,1,0,"0","Two Year","0","1","None","1","0","1","1","0","0","1","0","1","Electronic Check",3.86023041,129.976324,822.3008694,"3","3","3","5","4","3","3","4"
"72",2817,"Suburban",0,88,31934.04,"Divorced","Male","0",10.79191234,18,1,0,"0","Month-to-month","0","0","Fiber Optic","1","0","1","1","1","0","1","0","1","Bank Transfer(automatic)",3.043063167,174.975543,617.542543,"4","3","3","3","3","4","3","5"
"73",884,"Suburban",1,54,26676.4,"Widowed","Female","0",9.982341124,8,0,0,"0","One year","1","0","Fiber Optic","1","1","0","0","0","0","1","0","0","Electronic Check",5.827112819,169.944668,758.4775985,"2","3","2","3","5","2","3","2"
"74",2733,"Urban",5,66,40660.84,"Widowed","Male","0",11.58410296,11,0,1,"0","Month-to-month","0","0","Fiber Optic","0","0","0","0","0","0","1","0","0","Bank Transfer(automatic)",4.525864256,137.439154,710.7541633,"4","3","4","3","5","4","3","3"
"75",1204,"Suburban",0,51,10606.59,"Divorced","Female","0",8.01651453,12,1,1,"1","Two Year","1","0","Fiber Optic","1","1","1","1","0","1","1","0","0","Credit Card (automatic)",8.038308899,207.46728,1092.226042,"4","3","3","5","3","5","5","4"
"76",62430,"Rural",3,81,92447.71,"Divorced","Female","0",15.12148226,12,0,0,"0","One year","0","0","DSL","1","1","1","1","0","0","0","0","1","Bank Transfer(automatic)",1.416592892,149.974105,757.0097075,"4","4","4","3","3","3","3","3"
"77",1028,"Suburban",0,75,13612.16,"Never Married","Male","0",12.63643487,18,0,0,"0","Month-to-month","0","0","None","1","0","1","1","1","1","1","1","1","Electronic Check",19.83504645,225.178625,2301.850721,"3","2","2","2","5","3","2","4"
"78",44451,"Rural",2,73,53019.98,"Never Married","Male","0",11.08409914,10,2,1,"0","Month-to-month","1","1","None","1","0","0","0","0","1","1","0","0","Credit Card (automatic)",15.94935291,117.472036,1535.788894,"4","4","3","2","5","3","2","4"
"79",1994,"Urban",5,41,19097.94,"Widowed","Female","0",7.369412654,13,0,1,"0","Two Year","1","1","DSL","1","1","0","0","0","0","0","0","0","Bank Transfer(automatic)",21.29342532,124.960655,2409.195918,"3","2","3","2","5","4","2","2"
"80",1869,"Urban",1,59,11301.4,"Divorced","Female","0",9.84688181,11,0,0,"1","One year","1","1","DSL","1","1","1","1","1","1","1","0","0","Bank Transfer(automatic)",4.95598008,199.990219,1342.862457,"4","5","4","4","3","4","3","4"
"81",3378,"Rural",1,46,45146.99,"Never Married","Female","0",12.0772854,11,1,1,"0","Two Year","1","1","Fiber Optic","1","0","0","1","0","0","0","0","0","Bank Transfer(automatic)",2.581692044,134.950905,345.0099528,"3","4","2","5","3","4","3","3"
"82",2299,"Suburban",1,57,17516,"Separated","Female","0",11.43786808,13,0,1,"0","Month-to-month","0","1","DSL","0","0","0","1","1","0","0","0","1","Credit Card (automatic)",9.004964377,127.473844,1333.894229,"5","6","4","4","5","5","5","4"
"83",47974,"Suburban",1,63,25985.06,"Never Married","Female","0",9.497106973,11,1,0,"0","Two Year","0","1","Fiber Optic","1","0","1","0","0","0","0","1","0","Mailed Check",18.17247008,149.959755,1707.641161,"3","3","3","4","4","4","3","4"
"84",16882,"Rural",1,27,41151.14,"Divorced","Female","0",8.272244827,11,3,0,"0","Month-to-month","0","0","Fiber Optic","1","1","0","0","1","0","0","0","0","Mailed Check",16.0708543,157.483594,1575.683555,"3","3","4","6","2","4","4","3"
"85",165,"Rural",4,19,64063.23,"Married","Female","0",10.24857935,14,3,0,"0","Two Year","1","0","None","1","0","0","0","0","1","0","1","0","Electronic Check",7.873371451,127.474951,1029.489242,"2","3","3","5","3","4","3","2"
"86",109,"Urban",1,40,20414.07,"Never Married","Female","0",6.743431946,12,1,1,"1","Two Year","0","0","None","1","0","0","1","1","0","1","0","1","Electronic Check",23.62866494,139.981577,2370.184448,"2","2","1","5","5","2","2","1"
"87",15604,"Suburban",0,72,18408.94,"Married","Female","0",9.362849722,12,2,0,"1","Month-to-month","1","0","Fiber Optic","1","1","0","1","0","1","0","0","1","Mailed Check",12.84490034,179.965581,1146.199921,"3","4","4","5","3","4","4","3"
"88",57344,"Rural",0,71,25611.29,"Divorced","Male","0",13.43700846,11,0,0,"0","Month-to-month","0","0","DSL","1","0","0","0","0","0","1","1","0","Electronic Check",20.35456039,187.609354,2512.36494,"4","4","4","3","3","4","5","4"
"89",27698,"Rural",1,88,3810.16,"Never Married","Female","0",4.550449856,17,2,1,"0","Month-to-month","1","0","None","1","1","1","0","0","0","0","0","0","Credit Card (automatic)",2.861423443,115.002061,283.39178,"2","3","3","4","4","3","2","2"
"90",2950,"Rural",0,53,79993.43,"Divorced","Female","0",11.17709222,12,0,2,"0","Month-to-month","1","0","None","1","1","0","1","1","0","0","0","0","Credit Card (automatic)",23.12150846,147.503078,2131.359827,"3","3","3","3","3","3","3","2"
"91",15041,"Rural",0,41,37706.85,"Widowed","Male","0",14.12145884,14,0,0,"1","Two Year","1","0","DSL","1","0","0","0","0","1","1","1","1","Credit Card (automatic)",6.307178205,200.118516,1464.035068,"2","3","3","4","3","2","3","3"
"92",5188,"Suburban",2,63,22466.53,"Married","Male","0",7.799780591,13,1,0,"0","One year","0","0","None","1","1","1","1","0","0","0","0","1","Bank Transfer(automatic)",12.73622643,137.497825,1381.538548,"5","4","4","2","5","2","4","3"
"93",1317,"Suburban",4,56,16608.27,"Married","Female","0",7.122072827,14,0,0,"0","Two Year","0","0","None","1","1","0","1","0","0","0","0","0","Electronic Check",12.00466914,134.980139,1248.626874,"2","3","2","3","4","3","3","5"
"94",4755,"Rural",2,27,25146.14,"Divorced","Male","0",9.329902365,6,0,0,"1","One year","0","1","Fiber Optic","1","0","0","0","0","0","0","1","0","Bank Transfer(automatic)",2.243757398,147.442069,558.3751762,"3","3","3","5","1","4","4","5"
"95",30733,"Suburban",4,42,31809.46,"Never Married","Female","0",15.06990851,14,2,0,"0","One year","0","0","None","1","1","1","1","1","1","0","0","1","Bank Transfer(automatic)",14.23487852,162.529926,1641.938696,"2","2","3","3","3","4","3","3"
"96",34993,"Rural",0,34,66055.53,"Divorced","Female","0",7.738373361,11,2,0,"0","Month-to-month","1","0","Fiber Optic","1","0","0","1","0","0","0","0","1","Bank Transfer(automatic)",11.86252419,134.950905,1114.020282,"2","2","2","4","2","4","4","4"
"97",36260,"Urban",7,76,91335.76,"Widowed","Male","0",12.01267388,11,1,0,"0","One year","0","0","DSL","1","0","1","1","1","1","0","0","1","Electronic Check",2.416685985,142.500692,1078.291303,"3","4","4","2","5","4","3","4"
"98",671,"Rural",3,38,54349.75,"Widowed","Nonbinary","0",14.04748759,21,0,1,"1","Month-to-month","0","1","None","1","0","0","1","1","0","0","0","1","Electronic Check",6.73327535,114.997564,854.2977548,"4","4","5","2","2","4","4","3"
"99",32603,"Rural",0,87,63284.16,"Divorced","Female","0",9.803905459,16,1,1,"0","Two Year","0","0","None","1","1","0","0","0","1","0","0","1","Electronic Check",8.959047529,124.993537,684.6318529,"5","5","5","5","4","4","4","3"
"100",607,"Suburban",3,75,14039.21,"Widowed","Male","0",8.571019738,5,1,0,"0","Two Year","0","0","DSL","1","1","0","0","1","1","1","0","0","Electronic Check",10.23679934,174.976769,1662.533055,"6","6","5","2","3","4","5","4"
"101",3473,"Suburban",4,61,13493.63,"Separated","Female","0",13.13441554,15,1,1,"0","One year","1","0","Fiber Optic","1","1","1","0","0","1","0","1","0","Bank Transfer(automatic)",2.009542213,194.974431,558.4710883,"5","6","3","3","3","4","5","3"
"102",444,"Urban",0,41,56154.5,"Married","Female","0",6.348897952,10,3,0,"0","One year","1","0","Fiber Optic","1","1","0","0","1","0","0","0","0","Mailed Check",2.585228303,157.483594,394.0148722,"1","2","2","2","2","3","3","1"
"103",48969,"Urban",0,75,62145.59,"Widowed","Female","0",16.10939031,9,2,1,"0","One year","1","0","Fiber Optic","1","1","1","0","0","1","1","1","1","Credit Card (automatic)",9.517703088,255.141716,1302.230824,"3","2","3","4","3","4","5","3"
"104",17307,"Rural",1,60,6517.94,"Married","Female","0",7.151598137,13,0,0,"0","Two Year","1","1","Fiber Optic","1","0","0","0","0","0","1","0","1","Mailed Check",9.532523799,137.439154,970.4682919,"4","4","5","4","3","5","4","5"
"105",25764,"Suburban",1,70,19090.03,"Never Married","Male","0",4.575363954,13,0,0,"0","Month-to-month","1","0","Fiber Optic","1","0","1","0","1","1","1","1","1","Mailed Check",23.103996,235.159141,2522.88913,"4","5","4","4","3","4","5","4"
"106",22547,"Suburban",2,88,36315.29,"Separated","Female","0",7.287197615,16,3,0,"0","Month-to-month","0","1","DSL","1","0","0","0","0","1","1","0","1","Credit Card (automatic)",1.586331702,129.948316,676.1747964,"4","3","3","3","4","3","3","4"
"107",32084,"Rural",1,69,36453.31,"Divorced","Nonbinary","0",10.96553586,8,1,0,"0","One year","0","0","None","1","1","0","0","0","1","0","1","1","Mailed Check",20.78013031,159.980465,1898.877878,"3","3","4","3","4","2","2","3"
"108",2526,"Suburban",0,57,65951.35,"Separated","Female","0",2.98020454,11,0,0,"1","Month-to-month","0","0","Fiber Optic","1","0","0","0","1","1","0","0","1","Credit Card (automatic)",11.38099891,137.487242,994.6354785,"4","4","3","4","3","3","4","3"
"109",703,"Suburban",0,26,41879.1,"Divorced","Male","0",12.29165611,11,0,1,"0","Month-to-month","1","0","DSL","1","0","0","0","0","0","1","0","0","Bank Transfer(automatic)",12.75609778,117.439154,1775.838153,"3","3","3","3","4","3","3","2"
"110",61045,"Rural",2,82,68122.23,"Separated","Female","0",9.22949351,18,0,0,"0","One year","0","0","Fiber Optic","1","1","1","1","0","0","0","0","1","Electronic Check",18.9537053,169.974105,1746.405243,"2","3","2","3","4","1","2","3"
