"","Population","Area","Children","Age","Income","Marital","Gender","Churn","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Contract","Port_modem","Tablet","InternetService","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","PaymentMethod","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_response","Timely_fixes","Timely_replacements","Reliability","Options","Respectful","Courteous","Active_listening"
"32",-0.553712273934587,"Rural",0,40,-0.638762410596855,"Never Married","Female","0",-1.86547067069202,13,2,0,"0","Two Year","0","1","None","1","1","0","1","0","1","0","0","0","Electronic Check",-1.17006125836294,-0.585321475554413,-1.32698999373286,"2","3","4","3","3","2","4","3"
"33",-0.628888789758205,"Rural",6,82,0.430979401732524,"Divorced","Female","1",-0.412363424834081,9,0,0,"0","Month-to-month","1","1","Fiber Optic","1","0","0","1","0","0","1","1","1","Electronic Check",-1.12690424863987,1.33852259569721,-1.0883420976747,"4","4","4","5","2","5","3","5"
"34",-0.666580978337051,"Rural",5,74,-0.491661976085577,"Separated","Male","1",0.379607449025355,8,1,1,"0","Month-to-month","0","0","DSL","1","1","1","1","0","0","1","0","0","Electronic Check",-0.51533191975657,0.054334738578841,-0.325621677982201,"5","5","4","3","5","3","4","1"
"35",-0.570895477551414,"Urban",4,69,-1.01402202969236,"Widowed","Male","1",-1.49900218676183,15,1,0,"0","One year","1","0","Fiber Optic","1","1","1","0","1","1","1","1","0","Mailed Check",-1.17440474147646,2.21315768617154,-1.05730683672377,"6","5","5","5","2","6","5","5"
"36",0.30115210600255,"Suburban",1,52,-1.11786276195328,"Never Married","Male","1",1.27747120632555,11,0,1,"0","Month-to-month","1","0","DSL","1","1","1","1","0","1","0","0","1","Mailed Check",-1.09849605139239,-0.23616251736547,-0.998666326104667,"4","2","3","4","3","3","4","3"
"37",-0.232982235457605,"Suburban",2,26,-1.05291505237758,"Never Married","Female","1",2.1197184337783,16,1,1,"0","Month-to-month","1","0","Fiber Optic","1","1","1","1","1","1","0","1","1","Credit Card (automatic)",-1.18039263142778,1.33591486557605,-1.14160779382109,"4","3","5","5","2","4","5","5"
"38",-0.325480529120766,"Urban",1,25,-0.12686976379565,"Never Married","Female","0",-0.186417766051023,9,2,0,"0","One year","1","1","DSL","1","1","1","0","1","0","0","0","1","Electronic Check",-1.03485087735964,-0.759692259859041,-0.938734373281848,"5","6","4","2","5","3","3","3"
"39",0.740917401792873,"Suburban",1,66,-0.510976217533936,"Divorced","Female","0",2.29809011972965,12,1,0,"0","Two Year","1","0","Fiber Optic","1","0","1","1","0","1","0","1","0","Credit Card (automatic)",-0.933274071576747,0.287353881888358,-1.04258144762391,"4","4","3","4","2","4","4","5"
"40",-0.528907488068362,"Suburban",1,72,0.373390224531059,"Divorced","Male","0",-0.681753309554323,10,1,1,"0","Two Year","1","0","Fiber Optic","1","0","0","1","1","0","0","0","0","Electronic Check",-0.699017598230907,-0.585681417014646,-0.85216594806942,"3","4","3","6","4","4","6","2"
"41",-0.595353827860849,"Urban",3,21,-0.0565801944693175,"Divorced","Female","0",0.479572822633282,12,1,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","1","1","0","1","0","1","Mailed Check",-0.958527715277624,-0.00388791751898214,-0.952825257615241,"5","2","3","3","3","5","4","4"
"42",-0.674410421920525,"Suburban",3,55,0.463842973983593,"Married","Male","0",-0.652037865059059,16,2,0,"0","Month-to-month","1","0","DSL","1","0","1","0","0","1","0","0","1","Electronic Check",-1.1921215173495,-1.51695699999538,-1.14375643810805,"3","3","2","3","5","4","3","3"
"43",-0.613992060816198,"Suburban",4,41,-0.985946060235592,"Divorced","Male","1",0.855490708003064,11,1,2,"0","Two Year","1","0","Fiber Optic","1","1","1","0","0","1","1","1","0","Credit Card (automatic)",-1.15727644951763,1.92154062270056,-1.03727860943386,"3","3","3","5","1","4","3","4"
"44",-0.211849666493362,"Suburban",4,32,-0.557317489170452,"Never Married","Male","0",-0.586784861053465,13,0,0,"0","Two Year","1","1","Fiber Optic","1","1","0","0","0","1","0","1","1","Electronic Check",-0.603810232681213,0.461818814043392,-0.629494695968995,"3","3","3","3","4","3","3","4"
"45",1.80052519579341,"Rural",0,22,-0.874789703528606,"Never Married","Female","1",1.06002873062055,6,0,0,"0","Two Year","1","0","Fiber Optic","1","1","1","0","0","0","1","1","1","Credit Card (automatic)",-0.972950589637782,1.63024437914921,-0.905875350656121,"4","4","4","4","3","4","3","4"
"46",-0.653832149847147,"Urban",2,44,0.519556613730125,"Divorced","Female","1",0.195445272855037,5,1,0,"0","Month-to-month","1","1","None","1","1","1","1","1","0","1","1","1","Electronic Check",-0.91323847118403,1.68944884619653,-0.769530883607112,"3","3","2","2","4","3","5","2"
"47",-0.130714459092942,"Suburban",2,23,3.27339276230835,"Divorced","Male","1",0.840048220204532,11,1,0,"0","Month-to-month","1","0","Fiber Optic","1","0","1","1","0","1","0","1","1","Bank Transfer(automatic)",-0.463967737058017,0.287353881888358,-0.461015885162301,"4","4","5","2","2","4","3","3"
"48",-0.616347822602376,"Suburban",3,43,-0.086837021431823,"Never Married","Female","1",-0.084612779640213,11,1,0,"1","Month-to-month","0","0","Fiber Optic","1","1","1","1","1","1","0","0","1","Credit Card (automatic)",-0.94917303497951,0.521187172401903,-0.996845520552699,"4","5","3","4","3","3","4","3"
"49",0.388523153425206,"Rural",1,86,-0.470666878608406,"Separated","Female","0",-0.716792188476185,11,2,2,"0","Two Year","1","0","None","1","0","0","0","0","0","1","0","0","Bank Transfer(automatic)",-1.01220869920525,-1.57561870224001,-1.2137176018978,"3","4","3","2","3","3","3","3"
"50",-0.496619694175453,"Suburban",2,84,1.29872380888307,"Married","Female","0",0.817798871052018,14,0,1,"0","Month-to-month","0","1","None","1","0","0","0","0","1","0","0","1","Electronic Check",-0.868159789992246,-1.86611595818432,-1.14143404111235,"3","3","4","3","5","3","3","4"
"51",-0.336427892715357,"Urban",2,62,-1.24626455967147,"Separated","Female","1",-0.351033096813504,13,3,0,"0","Month-to-month","1","0","DSL","1","1","0","0","1","1","0","1","0","Bank Transfer(automatic)",-1.17922713821573,0.287703251217974,-1.08267054905681,"2","2","3","4","3","5","2","4"
"52",2.07116065275843,"Urban",5,68,0.142338123600198,"Divorced","Female","1",-0.667612108392491,12,1,0,"0","Month-to-month","1","0","None","1","0","0","0","1","0","1","1","1","Credit Card (automatic)",-1.02814560246445,0.350025937918134,-0.987554253071155,"2","3","3","5","4","2","3","2"
"53",-0.644409102702436,"Suburban",1,59,-0.0501908138939762,"Never Married","Female","0",-1.94605615346082,8,0,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","0","1","0","1","0","1","Electronic Check",-1.09819555590474,-0.527738479932177,-1.21950059154147,"4","4","4","3","4","2","5","4"
"54",-0.669491037014094,"Urban",0,31,0.15357042628218,"Separated","Female","1",0.382308416153596,6,0,0,"1","One year","0","0","Fiber Optic","1","1","0","0","0","0","1","0","1","Credit Card (automatic)",-1.24695865759792,-0.0624116231864423,-1.34511340474803,"4","4","3","4","4","4","2","3"
"55",-0.654178585403938,"Urban",0,51,-0.902211061122678,"Widowed","Male","1",-0.324077076394844,11,2,0,"0","Month-to-month","1","0","Fiber Optic","1","1","1","0","1","0","0","0","1","Mailed Check",-0.848861009546339,-0.293959633562646,-0.958985925584145,"4","2","4","5","4","3","3","4"
"56",-0.331716369143002,"Suburban",1,58,0.799753540678046,"Separated","Female","0",0.307155174233514,11,1,1,"0","One year","0","0","DSL","1","0","0","0","1","0","1","0","0","Mailed Check",-0.77674534591334,-0.993471106228573,-0.7100704415275,"3","4","3","6","3","4","5","3"
"57",2.57141359676444,"Suburban",1,73,1.51872552256292,"Married","Male","1",-0.54241050200051,11,0,1,"0","Month-to-month","0","0","DSL","1","0","0","1","0","0","0","0","1","Electronic Check",-0.944021705880091,-1.34303110678202,-0.946330624186623,"5","4","3","5","3","3","5","4"
"58",3.37251117828764,"Rural",1,33,-0.855203830072215,"Widowed","Female","0",0.486187470844859,11,0,1,"0","Two Year","0","0","None","1","0","1","0","1","1","0","1","1","Mailed Check",-1.0510597631082,-0.701142775890715,-1.1139008729758,"4","5","5","5","4","4","4","5"
"59",1.13807112409792,"Suburban",1,58,-0.89497522414633,"Separated","Male","1",0.0733492858881737,15,2,0,"0","Two Year","1","0","None","1","1","0","0","0","1","1","1","1","Credit Card (automatic)",-0.711168652914116,1.10664903821522,-0.697149641403638,"3","5","3","2","4","5","5","4"
"60",-0.627918770199191,"Rural",0,49,-0.375868726249322,"Never Married","Female","0",-0.529697530877327,9,1,0,"0","Two Year","0","0","Fiber Optic","1","0","0","0","1","0","0","0","1","Electronic Check",-1.03212638333979,-1.10953197942784,-1.24268294445993,"5","5","3","4","4","5","5","4"
"61",-0.461698990050934,"Suburban",1,26,0.550083299645779,"Never Married","Female","0",-0.542861936253819,12,1,0,"0","One year","0","1","DSL","1","0","1","1","0","1","0","1","1","Mailed Check",-1.19710683651802,-0.178378744408038,-1.05493830233847,"5","5","4","4","3","4","4","4"
"62",-0.484425162576415,"Urban",1,25,1.49023714054043,"Widowed","Male","0",-0.146478849502237,10,3,0,"0","Month-to-month","1","0","Fiber Optic","1","1","0","0","1","1","1","0","0","Electronic Check",-1.21700398921837,0.520501683835889,-1.22985120572738,"3","4","3","2","3","4","2","4"
"63",-0.415692348109107,"Rural",0,42,2.13723054101769,"Separated","Female","1",0.266010268148644,14,3,0,"0","Month-to-month","1","0","DSL","1","0","1","1","0","0","0","1","1","Mailed Check",-1.0046377084011,-0.469674987959391,-0.904178606623676,"5","5","5","4","3","2","4","4"
"64",-0.333864269595105,"Rural",1,81,1.06946142955082,"Widowed","Male","0",-1.31715316436,15,0,0,"0","Month-to-month","0","1","None","1","0","0","0","1","0","0","0","0","Mailed Check",-0.842397390623064,-1.8657951382647,-1.05083801994865,"5","5","5","3","4","3","2","5"
"65",-0.415415199663674,"Suburban",1,43,-0.174583379911385,"Divorced","Female","0",1.19246788678585,13,0,0,"1","Month-to-month","0","1","None","1","0","0","0","1","0","0","1","1","Electronic Check",-0.941314641157538,-1.05106744509055,-1.05648502267977,"4","4","4","3","4","4","3","3"
"66",-0.547753582357784,"Urban",2,63,0.206641505031518,"Never Married","Male","0",-0.178570198369468,14,1,0,"0","Two Year","1","0","DSL","1","1","0","1","1","0","1","0","0","Bank Transfer(automatic)",-1.00630004054531,0.287323376401335,-0.833617582866042,"3","4","3","3","4","4","4","3"
"67",1.9898868711353,"Suburban",3,70,-1.02277595625929,"Married","Female","1",-1.27917933594756,11,0,1,"0","Month-to-month","1","0","Fiber Optic","1","1","0","0","1","1","1","1","1","Bank Transfer(automatic)",-1.13659050577244,2.15452926052306,-1.09134746465879,"3","3","2","4","4","3","3","3"
"68",0.262628472087406,"Urban",1,78,-0.618499939397222,"Widowed","Male","1",0.269517217983454,19,1,0,"0","Month-to-month","0","0","Fiber Optic","1","0","0","0","0","0","1","1","0","Bank Transfer(automatic)",-0.897623232291744,0.814672033284012,-0.946926282478936,"4","4","3","6","2","5","7","4"
"69",-0.135495269776656,"Urban",0,48,0.45495429524558,"Separated","Male","0",-0.704929557972492,17,0,1,"0","Month-to-month","1","1","DSL","1","1","1","0","0","0","1","0","0","Electronic Check",-0.842726940574299,-0.469515823834355,-0.724666967925061,"3","1","2","2","5","2","2","1"
"70",0.558900160254953,"Suburban",1,63,-0.73612971948099,"Separated","Female","1",0.427614437882354,18,2,1,"1","Month-to-month","1","0","DSL","1","0","0","0","1","0","1","1","1","Credit Card (automatic)",-1.22233680338506,0.640556470458594,-1.03972243160004,"4","4","4","5","4","4","4","3"
"71",0.728376434637044,"Urban",4,60,0.105599362597474,"Married","Female","1",-1.30118073979012,12,0,0,"0","One year","1","1","None","1","0","1","1","0","1","1","1","0","Electronic Check",-0.401045292206369,0.932184106060189,-0.327439450991448,"5","5","6","5","3","7","5","5"
"72",1.41819891531901,"Rural",0,87,1.35425766086449,"Divorced","Male","1",-0.68298291016129,17,0,0,"1","One year","1","0","DSL","1","1","0","1","0","1","1","1","1","Bank Transfer(automatic)",-1.16457801506269,1.92103013316888,-0.972067745626948,"3","3","4","5","4","3","5","4"
"73",-0.276910264058687,"Suburban",3,54,0.273063687047678,"Married","Female","0",-1.89304144554753,9,0,0,"0","Two Year","1","0","Fiber Optic","1","0","0","1","0","0","0","0","1","Bank Transfer(automatic)",-1.00389932475493,-0.877298480485624,-1.17588909353521,"2","3","3","3","5","2","2","3"
"74",-0.671777511688914,"Urban",3,35,-1.13766991265903,"Divorced","Male","1",-1.25788562613077,9,0,1,"0","Month-to-month","1","0","Fiber Optic","1","0","0","1","1","1","1","1","1","Electronic Check",-0.958140857894899,1.92143590271954,-0.830288848534426,"4","3","2","3","3","3","3","4"
"75",1.7046318336737,"Urban",1,70,-1.35806808141065,"Never Married","Male","1",0.981574552322314,16,0,0,"0","Month-to-month","0","0","Fiber Optic","1","1","0","1","1","0","0","1","0","Bank Transfer(automatic)",-1.2157274867015,0.985990196376211,-1.25548017883261,"4","4","4","5","2","3","4","4"
"76",1.0349026152856,"Rural",2,67,1.46517394594036,"Married","Female","1",0.816918312213385,13,0,0,"0","One year","1","1","DSL","1","1","1","1","1","1","1","1","1","Electronic Check",-1.10015783522644,2.27127562228834,-0.798170953815625,"3","3","4","3","5","3","3","4"
"77",-0.3825731088799,"Rural",4,46,-0.993313457884237,"Widowed","Female","1",-0.804492325977337,11,0,0,"0","Two Year","0","0","None","0","0","0","0","1","1","1","1","1","Electronic Check",-1.26437044512249,0.641322181469488,-1.20086957250317,"1","1","2","2","3","1","3","2"
"78",-0.524057390273289,"Urban",1,50,1.24070980773171,"Never Married","Male","0",-0.85989335990239,10,2,1,"0","Two Year","0","0","DSL","1","0","0","1","0","0","0","1","0","Bank Transfer(automatic)",-0.544050933913384,-0.528303413607875,-0.44218789178915,"2","2","3","4","3","3","4","4"
"79",-0.657088644080981,"Rural",1,24,-0.736461280744057,"Never Married","Female","1",1.02232029767436,18,1,0,"0","Month-to-month","0","1","Fiber Optic","1","1","0","0","0","0","1","1","1","Mailed Check",-0.373536515700491,1.57161595350072,-0.334891933196247,"4","4","5","1","4","4","3","3"
"80",0.33260845455916,"Rural",0,20,1.39577870549687,"Divorced","Male","0",1.6450745619708,17,0,0,"0","Month-to-month","0","1","Fiber Optic","1","0","1","0","1","0","0","0","1","Credit Card (automatic)",-0.939696312085754,-1.05090355377936,-1.03546294186132,"3","4","3","4","5","4","3","3"
"81",0.547121351324063,"Urban",1,29,-0.0843501346533308,"Married","Female","1",1.27419426844858,13,2,1,"0","One year","1","0","DSL","1","0","0","0","0","0","1","1","0","Electronic Check",-0.934008537711486,0.348939406987616,-0.741801538556709,"3","4","3","2","5","3","3","4"
"82",-0.656257198744683,"Rural",0,31,0.189413794569134,"Divorced","Male","0",1.9024836247451,6,1,0,"1","Month-to-month","1","0","Fiber Optic","1","1","0","0","1","1","0","0","0","Credit Card (automatic)",-1.00948782394172,-0.0612918156597751,-1.12067368053699,"3","3","3","4","4","3","4","4"
"83",-0.653832149847147,"Urban",5,72,1.24285981408248,"Separated","Female","0",-0.500143902879057,13,3,0,"0","Two Year","1","0","Fiber Optic","1","1","0","0","0","1","0","1","0","Mailed Check",-0.570043082010434,0.461818814043392,-0.679595005260474,"4","4","4","3","1","5","4","4"
"84",-0.477635025663314,"Urban",4,71,0.1956365079855,"Divorced","Male","0",-0.58361388586694,10,1,0,"0","Month-to-month","0","1","DSL","1","0","1","0","1","1","0","0","1","Credit Card (automatic)",-0.763093224558827,-1.2253399365244,-0.68933600884921,"4","4","3","3","4","3","2","5"
"85",-0.592443769183806,"Suburban",2,32,1.12728039466508,"Divorced","Female","0",-0.470155926202801,11,0,0,"0","One year","1","0","Fiber Optic","1","1","1","1","1","1","0","0","0","Bank Transfer(automatic)",-1.22031362956627,0.521187172401903,-1.26326110243706,"5","3","5","5","3","3","5","2"
"86",1.76837597612322,"Rural",0,33,-1.04315828596899,"Never Married","Male","0",-1.33128100236875,15,1,0,"0","One year","0","0","Fiber Optic","1","0","1","0","0","0","1","0","1","Credit Card (automatic)",-1.21650277511221,-0.760727117754672,-1.29489712781049,"3","3","4","3","3","4","3","6"
"87",-0.603321845667039,"Suburban",3,67,-0.71453355639858,"Widowed","Male","0",1.54643987534765,12,3,0,"1","Month-to-month","0","0","None","1","0","0","1","0","1","0","0","1","Bank Transfer(automatic)",-1.12980897427913,-1.34226539577113,-1.28059804845961,"3","3","2","2","5","4","2","3"
"88",1.55524882158548,"Suburban",0,66,-0.424820289284167,"Divorced","Female","1",-0.916607372593059,13,1,1,"0","Month-to-month","1","0","None","1","1","0","0","0","0","1","1","0","Electronic Check",-1.16493372590194,0.815352794663869,-1.19665109494178,"4","3","3","6","1","4","3","3"
"89",1.09608313461487,"Rural",4,21,-0.858083271201739,"Separated","Female","1",-0.365572037682373,12,4,0,"0","Month-to-month","1","0","DSL","1","0","0","0","0","0","1","1","1","Electronic Check",-1.16323734509201,0.348939406987616,-0.914814381001727,"4","4","4","3","3","3","3","5"
"90",-0.653901436958505,"Urban",0,61,-0.708913327031359,"Never Married","Female","0",0.534704473214568,13,0,2,"0","One year","1","1","Fiber Optic","1","0","0","1","0","0","0","0","1","Bank Transfer(automatic)",-1.14869188262451,-0.877298480485624,-1.37221257863482,"3","2","3","4","3","4","5","4"
"91",3.17074711001264,"Rural",0,75,0.662270510461574,"Separated","Female","1",-0.573807483704961,13,0,0,"0","Month-to-month","0","0","Fiber Optic","1","1","0","0","1","0","0","1","1","Mailed Check",-1.22290181630393,0.462139633963016,-1.3648468901182,"3","3","3","3","3","4","3","3"
"92",0.377852938276047,"Urban",0,63,0.0655889607251699,"Widowed","Female","1",1.74555057408741,9,1,0,"0","Month-to-month","1","1","DSL","0","0","0","1","1","0","1","1","1","Mailed Check",-0.781728618155567,1.16440703287179,-0.573942865118888,"3","2","3","2","4","3","2","4"
"93",-0.433568422839516,"Suburban",0,68,2.68453038460471,"Separated","Female","0",-1.65249343266199,3,1,0,"0","Two Year","1","0","Fiber Optic","1","0","1","0","0","1","0","1","1","Electronic Check",-1.18189210441076,-0.236496680524838,-1.34918064509782,"2","2","2","4","3","3","4","3"
